ID productor,ID parcela,ID bitácora,Tipo de parcela,Estado,Año,Ciclo,Régimen hídrico,ID_Cultivo,Tipo de superficie,ID Actividad,Fecha_en_que_se_realizó_la_actividad,Época de aplicación,Actividad realizada,¿Realizó esta aplicación al cultivo1?,¿Realizó esta aplicación al cultivo2?,¿Realizó esta aplicación al cultivo3?,¿La semilla ya la compró tratada?,¿Utilizó alguna herramienta para ajustar su dosis de fertilizante?,¿Aplicó el fertilizante al momento de sembrar?,¿Aplicó el fertilizante en momentos adecuados? (con uso de las curvas de demanda de los cultivos):,Número de plagas que quiere controlar,Motivo de aplicación,Tipo de plaga (1),Tipo de plaga (2),Tipo de plaga (3),¿Cómo detecto la plaga?,¿Hizo uso de biodiversidad funcional en esta aplicación?,Actividad realizada como  uso de biodiversidad funcional,Motivo de aplicación,Enfermedad presentada,Parte de la planta dañada ,Porcentaje de daño en la planta por la plaga o enfermedad,Porcentaje del cultivo dañado,Número de productos aplicados,Id_AplicacionesDeInsumos,Secuencia del registro del Producto,Categoría_del_producto,Tipo de producto,Nombre_del_producto,Nombre del producto aplicado.. # solo si se requiere renombrar,Nitrógeno (N),Fósforo (P),Potasio (K),Otros nutrientes (Opcional),Ingrediente Activo,Cantidad,Unidad_ha,Lugar_de_aplicación,ID tipo de bitácora sección (clave foránea)
47419,RPARC-2024-1104-1124-EVTRW-XZ9P1,BITAG-2024-1104-1126-3JP8A-A5LAU,MODULO,JALISCO,2024,Primavera_Verano,TEMPORAL,CULTV-2024-1104-1129-XKVBX-WCJQX,INNOVACION,INSUM-2024-1219-0357-CGKNE-OZ3BU,8/17/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,3,INSUM-2024-1219-0357-CGKNE-OZ3BU,,ADITIVO,QUIMICO,INEX XL,,,,,,ALQUIL POLIETER ALCOHOL ETOXILADO,0.2,L_HA,FOLIAR,
47419,RPARC-2024-1104-1124-EVTRW-XZ9P1,BITAG-2024-1104-1126-3JP8A-A5LAU,MODULO,JALISCO,2024,Primavera_Verano,TEMPORAL,CULTV-2024-1104-1129-XKVBX-WCJQX,INNOVACION,INSUM-2024-1219-0413-TTGH3-CGULF,8/17/2024,DESARROLLO_DEL_CULTIVO,CONTROL_DE_PLAGAS,SI,,,,,,,2,CONTROL,GUSANO_COGOLLERO,DIABROTICA,,MONITOREO,NO,,,,,,,3,INSUM-2024-1219-0413-TTGH3-CGULF,,ADITIVO,QUIMICO,INEX XL,,,,,,ALQUIL POLIETER ALCOHOL ETOXILADO,0.2,L_HA,FOLIAR,
47419,RPARC-2024-1104-1124-EVTRW-XZ9P1,BITAG-2024-1104-1126-3JP8A-A5LAU,MODULO,JALISCO,2024,Primavera_Verano,TEMPORAL,CULTV-2024-1104-1131-FXV1P-6R143,TESTIGO,INSUM-2024-1230-0231-T239H-JMYUE,8/3/2024,DESARROLLO_DEL_CULTIVO,CONTROL_DE_PLAGAS,SI,,,,,,,3,CONTROL,TRIPS,DIABROTICA,GUSANO_COGOLLERO,MONITOREO,NO,,,,,,,3,INSUM-2024-1230-0231-T239H-JMYUE,,ADITIVO,QUIMICO,INEX XL,,,,,,ALQUIL POLIETER ALCOHOL ETOXILADO,0.2,L_HA,FOLIAR,
35041,RPARC-2023-0328-1246-FC1DY-HJSGU,BITAG-2024-0309-0843-SABLL-WDBDA,MODULO,GUANAJUATO,2024,Otoño-Invierno,RIEGO,CULTV-2024-0309-0947-CTQ6J-HD3WU,INNOVACION,INSUM-2024-0427-0135-QZADS-HDT9J,12/31/2023,DESARROLLO_DEL_CULTIVO,CONTROL_DE_MALEZAS,SI,,,,,,,,,,,,,,,,,,,,3,INSUM-2024-0427-0135-QZADS-HDT9J,,ADITIVO,QUIMICO,INEX XL,,,,,,ALQUIL POLIETER ALCOHOL ETOXILADO,0.25,L_HA,FOLIAR,
19902,RPARC-2023-1115-1120-WVB4D-OWCB6,BITAG-2023-1115-1200-ROGCC-DUEO2,MODULO,ZACATECAS,2023,Primavera_Verano,RIEGO,CULTV-2023-1115-1214-PVY3F-SLCAB,TESTIGO,INSUM-2024-0109-1004-OHERF-27AXE,8/14/2023,DESARROLLO_DEL_CULTIVO,CONTROL_DE_MALEZAS,SI,,,,,,,,,,,,,,,,,,,,3,INSUM-2024-0109-1004-OHERF-27AXE,,ADITIVO,QUIMICO,INEX XL,,,,,,ALQUIL POLIETER ALCOHOL ETOXILADO,0.5,L_HA,FOLIAR,
18981,RPARC-2022-0525-0255-26NHE-IG1S2,BITAG-2023-1019-0123-MG5D1-VM4L0,MODULO,ZACATECAS,2023,Primavera_Verano,RIEGO,CULTV-2023-1115-0113-DD3ST-YNEWP,TESTIGO,INSUM-2023-1130-0132-SXOQ7-2IS0I,6/16/2023,DESARROLLO_DEL_CULTIVO,CONTROL_DE_PLAGAS,SI,,,,,,,1,PREVENCION,GUSANO_COGOLLERO,,,MONITOREO,NO,,,,,,,3,INSUM-2023-1130-0132-SXOQ7-2IS0I,,ADITIVO,QUIMICO,INEX XL,,,,,,ALQUIL POLIETER ALCOHOL ETOXILADO,0.5,L_HA,FOLIAR,
18981,RPARC-2022-0525-0255-26NHE-IG1S2,BITAG-2023-1019-0123-MG5D1-VM4L0,MODULO,ZACATECAS,2023,Primavera_Verano,RIEGO,CULTV-2023-1019-0129-RDYUJ-LLR96,INNOVACION,INSUM-2024-0116-0756-PEPLL-VXIOT,6/16/2023,DESARROLLO_DEL_CULTIVO,CONTROL_DE_PLAGAS,SI,,,,,,,2,PREVENCION,GUSANO_COGOLLERO,GUSANO_ALAMBRE,,MONITOREO,NO,,,,,,,3,INSUM-2024-0116-0756-PEPLL-VXIOT,,ADITIVO,QUIMICO,INEX XL,,,,,,ALQUIL POLIETER ALCOHOL ETOXILADO,0.5,L_HA,FOLIAR,
994,2441DCDA-369C-B45B-AE22-6202B2D6B562,BITAG-2023-0914-0853-DPE1M-8X8QQ,AE,QUERETARO,2023,Primavera_Verano,RIEGO,CULTV-2023-0914-0855-BDWXL-OWDXI,INNOVACION,INSUM-2024-0301-0624-IVI0F-HLK32,6/20/2023,DESARROLLO_DEL_CULTIVO,"FERTILIZACION,CONTROL_DE_PLAGAS",SI,,,,NINGUNA,,SI,1,CONTROL,GUSANO_COGOLLERO,,,VISUALMENTE,NO,,,,,,,3,INSUM-2024-0301-0624-IVI0F-HLK32,,ADITIVO,QUIMICO,INEX XL,,,,,,ALQUIL POLIETER ALCOHOL ETOXILADO,1,PIEZAS_HA,FOLIAR,
41536,RPARC-2023-0326-0326-LBBVC-HIPYG,BITAG-2023-0326-0328-P2GDB-GSYFO,MODULO,GUANAJUATO,2023,Otoño-Invierno,RIEGO,CULTV-2023-0520-0807-K1AFU-ZQ1US,TESTIGO,INSUM-2023-0629-0338-ANGXR-OP0ZP,12/24/2022,DESARROLLO_DEL_CULTIVO,CONTROL_DE_MALEZAS,SI,,,,,,,,,,,,,,,,,,,,3,INSUM-2023-0629-0338-ANGXR-OP0ZP,,ADITIVO,QUIMICO,INEX XL,,,,,,ALQUIL POLIETER ALCOHOL ETOXILADO,0.5,L_HA,FOLIAR,
21405,1975B118-72F8-1C77-9BAC-6226DF670C68,BITAG-2023-0212-1154-8NVA5-R6CKT,AE,GUANAJUATO,2023,Otoño-Invierno,RIEGO,CULTV-2023-0630-0950-UKVDE-CL7WF,INNOVACION,INSUM-2023-0703-0635-XFVSY-HYXUF,1/20/2023,DESARROLLO_DEL_CULTIVO,CONTROL_DE_MALEZAS,SI,,,,,,,,,,,,,,,,,,,,3,INSUM-2023-0703-0635-XFVSY-HYXUF,,ADITIVO,QUIMICO,INEX XL,,,,,,ALQUIL POLIETER ALCOHOL ETOXILADO,0.25,L_HA,FOLIAR,
47095,3D9835EB-EF9F-CF0C-BFFC-6156472E88E7,BITAG-2024-1123-1232-IWIO1-EHDOD,AE,CHIAPAS,2024,Primavera_Verano,TEMPORAL,CULTV-2024-1123-1104-BV62O-1UHTJ,INNOVACION,INSUM-2024-1124-0830-TEPJM-EWWDF,6/3/2024,SIEMBRA,CONTROL_DE_MALEZAS,SI,,,,,,,,,,,,,,,,,,,,3,INSUM-2024-1124-0830-TEPJM-EWWDF,,ADITIVO,QUIMICO,LI 700,,,,,,"FOSFATIDILCOLINA 1, 2-DIACIL-SN-GLYCERO-3-FOSFORICOLINA",0.25,L_HA,EN LA SUPERFICIE,
9120,RPARC-2023-0306-0449-4UIRV-A0I1J,BITAG-2024-1123-1201-H91AJ-B4GTN,AE,CHIAPAS,2024,Primavera_Verano,TEMPORAL,CULTV-2024-1123-1203-NGBZ6-XDAPW,INNOVACION,INSUM-2024-1212-1107-GUTJD-VEPXT,7/23/2024,DESARROLLO_DEL_CULTIVO,"CONTROL_DE_MALEZAS,CONTROL_DE_ENFERMEDADES",SI,,,,,,,,,,,,,,,PREVENCION,MANCHA_FOLIAR,HOJA,10,10,3,INSUM-2024-1212-1107-GUTJD-VEPXT,,ADITIVO,QUIMICO,LI 700,,,,,,"FOSFATIDILCOLINA 1, 2-DIACIL-SN-GLYCERO-3-FOSFORICOLINA",0.25,L_HA,FOLIAR,
27860,RPARC-2023-0322-0830-9HCS8-3L6QL,BITAG-2024-1113-0613-AWFUH-M8ADI,AE,CHIAPAS,2024,Primavera_Verano,TEMPORAL,CULTV-2024-1113-0615-TM2SB-RKEDY,INNOVACION,INSUM-2024-1212-0941-BYSUU-F8NX3,6/30/2024,DESARROLLO_DEL_CULTIVO,"CONTROL_DE_PLAGAS,CONTROL_DE_MALEZAS",SI,,,,,,,1,PREVENCION,MINADOR,,,MONITOREO,NO,,,,,,,3,INSUM-2024-1212-0941-BYSUU-F8NX3,,ADITIVO,QUIMICO,LI 700,,,,,,"FOSFATIDILCOLINA 1, 2-DIACIL-SN-GLYCERO-3-FOSFORICOLINA",0.25,L_HA,FOLIAR,
21405,4A73996B-7E5C-8B8F-D8BD-6148CBA061E8,BITAG-2024-0607-1150-JFZJD-Q5NBO,AE,GUANAJUATO,2024,Otoño-Invierno,RIEGO,CULTV-2024-0607-1153-XFVFJ-T5EZ5,INNOVACION,INSUM-2024-0608-0509-VHF94-WZXRW,12/29/2023,DESARROLLO_DEL_CULTIVO,CONTROL_DE_MALEZAS,SI,,,,,,,,,,,,,,,,,,,,3,INSUM-2024-0608-0509-VHF94-WZXRW,,ADITIVO,QUIMICO,LI 700,,,,,,"FOSFATIDILCOLINA 1, 2-DIACIL-SN-GLYCERO-3-FOSFORICOLINA",0.3,L_HA,FOLIAR,
13677,RPARC-2024-0301-0328-Q4ZWO-KDULQ,BITAG-2024-0315-0927-US1WM-LDYJW,AE,GUANAJUATO,2024,Otoño-Invierno,RIEGO,CULTV-2024-0315-0930-4ORJQ-5RHMF,INNOVACION,INSUM-2024-0610-0659-R724U-HBKPY,1/11/2024,DESARROLLO_DEL_CULTIVO,CONTROL_DE_MALEZAS,SI,,,,,,,,,,,,,,,,,,,,3,INSUM-2024-0610-0659-R724U-HBKPY,,ADITIVO,QUIMICO,LI 700,,,,,,"FOSFATIDILCOLINA 1, 2-DIACIL-SN-GLYCERO-3-FOSFORICOLINA",0.3,L_HA,FOLIAR,
21405,RPARC-2023-0429-0429-8F9QI-RMYWG,BITAG-2024-0314-0722-K5FKE-3A90N,AE,GUANAJUATO,2024,Otoño-Invierno,RIEGO,CULTV-2024-0314-0724-6JHIG-IHJYZ,INNOVACION,INSUM-2024-0513-1058-Y9FZS-JYWTL,12/27/2024,DESARROLLO_DEL_CULTIVO,CONTROL_DE_MALEZAS,SI,,,,,,,,,,,,,,,,,,,,3,INSUM-2024-0513-1058-Y9FZS-JYWTL,,ADITIVO,QUIMICO,LI 700,,,,,,"FOSFATIDILCOLINA 1, 2-DIACIL-SN-GLYCERO-3-FOSFORICOLINA",0.5,L_HA,FOLIAR,
9120,RPARC-2023-0306-0449-4UIRV-A0I1J,BITAG-2023-0306-0455-YSQNO-U2RLF,MODULO,CHIAPAS,2023,Otoño-Invierno,RIEGO,CULTV-2023-1017-0139-YOQRB-ISXSH,TESTIGO,INSUM-2023-1021-0144-3NRCU-QMH1H,2/25/2023,DESARROLLO_DEL_CULTIVO,"FERTILIZACION,CONTROL_DE_PLAGAS",SI,,,,NINGUNA,,SI,1,CONTROL,GUSANO_COGOLLERO,,,MONITOREO,NO,,,,,,,3,INSUM-2023-1021-0144-3NRCU-QMH1H,,ADITIVO,QUIMICO,LI 700,,,,,,"FOSFATIDILCOLINA 1, 2-DIACIL-SN-GLYCERO-3-FOSFORICOLINA",0.25,L_HA,FOLIAR,
21405,CB886CA0-C332-D3D1-8AB9-614C130922BD,BITAG-2024-0309-0158-ABY2Q-398CX,MODULO,GUANAJUATO,2024,Otoño-Invierno,RIEGO,CULTV-2024-0309-0202-JSAPX-NFKM7,INNOVACION,INSUM-2024-0309-0419-IYZWX-1QIBV,3/8/2024,DESARROLLO_DEL_CULTIVO,"FERTILIZACION,CONTROL_DE_PLAGAS,CONTROL_DE_ENFERMEDADES",SI,,,,DIAGNOSTICO_VISUAL_TABLAS_REFERENCIA,,SI,1,PREVENCION,PULGON_VERDE,,,MONITOREO,NO,,PREVENCION,FUSARIUM,RAIZ,2,3,3,INSUM-2024-0309-0419-IYZWX-1QIBV,,INSECTICIDA,QUIMICO,MANAGER ®350 SC,,,,,,,0.2,L_HA,FOLIAR,
21405,CB886CA0-C332-D3D1-8AB9-614C130922BD,BITAG-2024-0309-0158-ABY2Q-398CX,MODULO,GUANAJUATO,2024,Otoño-Invierno,RIEGO,CULTV-2024-0309-0429-CVTJX-XNQ2I,TESTIGO,INSUM-2024-0309-0507-SWEWG-PDUEC,3/8/2024,DESARROLLO_DEL_CULTIVO,"FERTILIZACION,CONTROL_DE_PLAGAS,CONTROL_DE_ENFERMEDADES",SI,,,,DIAGNOSTICO_VISUAL_TABLAS_REFERENCIA,,SI,1,PREVENCION,PULGON_VERDE,,,MONITOREO,NO,,PREVENCION,ROYA,HOJA,1,1,3,INSUM-2024-0309-0507-SWEWG-PDUEC,,INSECTICIDA,QUIMICO,MANAGER ®350 SC,,,,,,,0.2,L_HA,FOLIAR,
46895,RPARC-2024-0314-0838-EJB8V-AMJDN,BITAG-2024-1028-0857-CVJCM-PABVH,AE,GUANAJUATO,2024,Primavera_Verano,RIEGO,CULTV-2024-1028-0901-XZJMQ-MEFDW,INNOVACION,INSUM-2024-1228-0640-ISRJB-N5FWE,6/24/2024,DESARROLLO_DEL_CULTIVO,"FERTILIZACION,CONTROL_DE_PLAGAS",SI,,,,NINGUNA,,SI,1,CONTROL,GUSANO_COGOLLERO,,,VISUALMENTE,SI,OTRA_ACTIVIDAD,,,,,,3,INSUM-2024-1228-0640-ISRJB-N5FWE,,INSECTICIDA,QUIMICO,MASSADA MAX 32 CE,,0,0,0,NA,ZETA-CIPERMETRINA 21.93 + NOVALURON 9.79,0.2,L_HA,FOLIAR,
45624,RPARC-2024-0603-1106-FAB15-BQSJG,BITAG-2024-0603-1108-GVX5N-9MFZ6,AE,JALISCO,2024,Primavera_Verano,TEMPORAL,CULTV-2024-0605-0612-NWK09-DYIIU,INNOVACION,INSUM-2024-1104-0935-W7D6V-2EOKC,7/20/2024,DESARROLLO_DEL_CULTIVO,CONTROL_DE_PLAGAS,SI,,,,,,,2,CONTROL,GUSANO_COGOLLERO,DIABROTICA,,MONITOREO,NO,,,,,,,3,INSUM-2024-1104-0935-W7D6V-2EOKC,,INSECTICIDA,QUIMICO,MASSADA MAX 32 CE,,0,0,0,NA,ZETA-CIPERMETRINA 21.93 + NOVALURON 9.79,1,PIEZAS_HA,FOLIAR,
39521,E42F237B-996A-67A3-85ED-612D8DA40098,BITAG-2024-0111-0902-YCU5Q-72BJ4,AE,JALISCO,2023,Primavera_Verano,TEMPORAL,CULTV-2024-0111-0904-RGJID-4G5EK,INNOVACION,INSUM-2024-0115-1227-UFL6E-7B07Z,9/26/2023,DESARROLLO_DEL_CULTIVO,CONTROL_DE_PLAGAS,SI,,,,,,,2,PREVENCION,ARANA_ROJA,GUSANO_COGOLLERO,,VISUALMENTE,NO,,,,,,,3,INSUM-2024-0115-1227-UFL6E-7B07Z,,INSECTICIDA,QUIMICO,MASSADA MAX 32 CE,,0,0,0,NA,ZETA-CIPERMETRINA 21.93 + NOVALURON 9.79,0.3,L_HA,FOLIAR,
16648,71EE3535-BDE2-12C4-AEAE-612B9ED3972B,BITAG-2024-0106-1056-ZPURT-SDL9G,AE,JALISCO,2023,Primavera_Verano,TEMPORAL,CULTV-2024-0106-1058-M4PW0-CS28P,INNOVACION,INSUM-2024-0115-0517-K8X75-XXDBY,9/19/2023,DESARROLLO_DEL_CULTIVO,CONTROL_DE_PLAGAS,SI,,,,,,,1,PREVENCION,GUSANO_COGOLLERO,,,VISUALMENTE,NO,,,,,,,3,INSUM-2024-0115-0517-K8X75-XXDBY,,INSECTICIDA,QUIMICO,MASSADA MAX 32 CE,,0,0,0,NA,ZETA-CIPERMETRINA 21.93 + NOVALURON 9.79,0.3,PIEZAS_HA,FOLIAR,
23176,37A20521-E4B5-53A9-15D4-6207DD7773F4,BITAG-2024-0104-0922-UJUUS-RDJTO,AE,JALISCO,2023,Primavera_Verano,TEMPORAL,CULTV-2024-0104-0924-WOXWA-XZ0EB,INNOVACION,INSUM-2024-0112-1005-AZT2R-QFZAU,7/24/2023,DESARROLLO_DEL_CULTIVO,CONTROL_DE_PLAGAS,SI,,,,,,,1,CONTROL,GUSANO_COGOLLERO,,,VISUALMENTE,NO,,,,,,,3,INSUM-2024-0112-1005-AZT2R-QFZAU,,INSECTICIDA,QUIMICO,MASSADA MAX 32 CE,,0,0,0,NA,ZETA-CIPERMETRINA 21.93 + NOVALURON 9.79,0.1,L_HA,FOLIAR,
50664,RPARC-2025-0202-1007-AA8JU-00XJR,BITAG-2025-0202-1015-VMPDM-LUEWF,MODULO,OAXACA,2024,Primavera_Verano,TEMPORAL,CULTV-2025-0202-1026-7GEHL-HBT0Y,INNOVACION,INSUM-2025-0205-1100-QSOO5-8DH7T,8/10/2024,DESARROLLO_DEL_CULTIVO,"FERTILIZACION,CONTROL_DE_PLAGAS",SI,,,,NINGUNA,,SI,1,CONTROL,GUSANO_COGOLLERO,,,MONITOREO,NO,,,,,,,3,INSUM-2025-0205-1100-QSOO5-8DH7T,,FERTILIZANTE,QUIMICO,MAX-FOL,,20,30,10,,_,1,L_HA,FOLIAR,
47893,RPARC-2025-0122-0403-PNDYQ-KLWRV,BITAG-2025-0122-0407-DAPK7-OKO7T,MODULO,OAXACA,2024,Primavera_Verano,RIEGO,CULTV-2025-0122-0419-I8CRB-TF99R,INNOVACION,INSUM-2025-0129-1039-HHYRV-MNFFH,8/25/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,NO,,,,,,,,,,,,,,3,INSUM-2025-0129-1039-HHYRV-MNFFH,,FERTILIZANTE,QUIMICO,MAX-FOL,,20,30,10,,_,1,L_HA,FOLIAR,
47893,RPARC-2025-0122-0403-PNDYQ-KLWRV,BITAG-2025-0122-0407-DAPK7-OKO7T,MODULO,OAXACA,2024,Primavera_Verano,RIEGO,CULTV-2025-0122-0423-DYFS3-8XK6X,TESTIGO,INSUM-2025-0131-1149-HXNIF-6SHRA,8/25/2024,POSCOSECHA,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,3,INSUM-2025-0131-1149-HXNIF-6SHRA,,FERTILIZANTE,QUIMICO,MAX-FOL,,20,30,10,,_,1,L_HA,FOLIAR,
7507,RPARC-2024-1229-1224-JODTQ-VHIFP,BITAG-2025-0105-0137-IDEIK-FTCI8,AE,OAXACA,2024,Primavera_Verano,RIEGO,CULTV-2025-0105-0139-Y7AL1-KTRVC,INNOVACION,INSUM-2025-0105-0507-VAMPX-PNKUP,2/25/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,DIAGNOSTICO_VISUAL_TABLAS_REFERENCIA,,SI,,,,,,,,,,,,,,3,INSUM-2025-0105-0507-VAMPX-PNKUP,,FERTILIZANTE,QUIMICO,MAX-FOL,,20,30,10,,_,1,L_HA,FOLIAR,
49846,RPARC-2024-1229-0121-DIF0V-HSHL5,BITAG-2024-1229-0128-72U3W-RLBP5,AE,OAXACA,2024,Primavera_Verano,RIEGO,CULTV-2024-1229-0136-EO9MQ-9C6DE,INNOVACION,INSUM-2025-0107-1235-GAOR7-A8GMB,10/30/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,DIAGNOSTICO_VISUAL_TABLAS_REFERENCIA,,SI,,,,,,,,,,,,,,3,INSUM-2025-0107-1235-GAOR7-A8GMB,,FERTILIZANTE,QUIMICO,MAX-FOL,,20,30,10,,_,1,L_HA,FOLIAR,
48346,RPARC-2024-0828-1152-NDVFZ-DEVLW,BITAG-2024-1123-0405-BEZYO-T3MMD,AE,OAXACA,2024,Primavera_Verano,TEMPORAL,CULTV-2024-1123-1011-NH7PX-GXKIZ,INNOVACION,INSUM-2024-1124-0731-MBRAG-1ZSXD,8/2/2024,DESARROLLO_DEL_CULTIVO,"FERTILIZACION,CONTROL_DE_PLAGAS",SI,,,,NINGUNA,,NO,3,CONTROL,CHAPULIN,GUSANO_COGOLLERO,GUSANO_MEDIDOR,MONITOREO,NO,,,,,,,3,INSUM-2024-1124-0731-MBRAG-1ZSXD,,FERTILIZANTE,QUIMICO,MAX-FOL,,20,30,10,,_,1,L_HA,FOLIAR,
48478,RPARC-2024-1002-0939-TE2WT-DIUOK,BITAG-2024-1002-0948-U3UNI-NPRZ7,MODULO,OAXACA,2024,Primavera_Verano,TEMPORAL,CULTV-2025-0105-0355-7QDTX-CQWRA,INNOVACION,INSUM-2025-0210-0137-UQIPP-K8COR,8/2/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,NO,,,,,,,,,,,,,,3,INSUM-2025-0210-0137-UQIPP-K8COR,,FERTILIZANTE,QUIMICO,MAX-FOL,,20,30,10,,_,1,PIEZAS_HA,FOLIAR,
48478,RPARC-2024-1002-0939-TE2WT-DIUOK,BITAG-2024-1002-0948-U3UNI-NPRZ7,MODULO,OAXACA,2024,Primavera_Verano,TEMPORAL,CULTV-2025-0116-0656-KV0CL-VTQPW,TESTIGO,INSUM-2025-0210-0206-TDKFT-SZSH6,8/2/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,NO,,,,,,,,,,,,,,3,INSUM-2025-0210-0206-TDKFT-SZSH6,,FERTILIZANTE,QUIMICO,MAX-FOL,,20,30,10,,_,1,PIEZAS_HA,FOLIAR,
10766,RPARC-2023-1220-1159-RGCMY-F2DQH,BITAG-2024-1002-0115-NWNEJ-2LGNW,MODULO,OAXACA,2024,Primavera_Verano,TEMPORAL,CULTV-2024-1002-0121-LRB8F-0R9HP,INNOVACION,INSUM-2024-1002-0218-FFXAP-OCFJP,7/29/2424,DESARROLLO_DEL_CULTIVO,"FERTILIZACION,CONTROL_DE_PLAGAS",SI,,,,DIAGNOSTICO_VISUAL_TABLAS_REFERENCIA,,SI,1,CONTROL,GUSANO_COGOLLERO,,,VISUALMENTE,NO,,,,,,,3,INSUM-2024-1002-0218-FFXAP-OCFJP,,FERTILIZANTE,QUIMICO,MAX-FOL,,20,30,10,,_,0.5,L_HA,FOLIAR,
10766,RPARC-2023-1220-1159-RGCMY-F2DQH,BITAG-2024-1002-0115-NWNEJ-2LGNW,MODULO,OAXACA,2024,Primavera_Verano,TEMPORAL,CULTV-2024-1002-0152-7A7QH-CSVIC,TESTIGO,INSUM-2024-1002-0225-KK1IT-STWVL,7/29/2024,DESARROLLO_DEL_CULTIVO,"FERTILIZACION,CONTROL_DE_PLAGAS",SI,,,,DIAGNOSTICO_VISUAL_TABLAS_REFERENCIA,,SI,1,CONTROL,GUSANO_COGOLLERO,,,VISUALMENTE,NO,,,,,,,3,INSUM-2024-1002-0225-KK1IT-STWVL,,FERTILIZANTE,QUIMICO,MAX-FOL,,20,30,10,,_,0.5,L_HA,ENTERRADO EN EL SUELO,
49313,RPARC-2024-1001-1019-MEFQE-LVEER,BITAG-2024-1001-1022-2AKXV-HFMTN,MODULO,OAXACA,2024,Primavera_Verano,TEMPORAL,CULTV-2024-1001-1029-KGCPP-ENINA,INNOVACION,INSUM-2024-1001-1113-TDNEH-3O7GF,7/15/2024,DESARROLLO_DEL_CULTIVO,"FERTILIZACION,CONTROL_DE_PLAGAS",SI,,,,DIAGNOSTICO_VISUAL_TABLAS_REFERENCIA,,SI,1,CONTROL,GUSANO_COGOLLERO,,,MONITOREO,NO,,,,,,,3,INSUM-2024-1001-1113-TDNEH-3O7GF,,FERTILIZANTE,QUIMICO,MAX-FOL,,20,30,10,,_,0.5,L_HA,FOLIAR,
49313,RPARC-2024-1001-1019-MEFQE-LVEER,BITAG-2024-1001-1022-2AKXV-HFMTN,MODULO,OAXACA,2024,Primavera_Verano,TEMPORAL,CULTV-2024-1001-1127-M069D-9KXMS,TESTIGO,INSUM-2024-1002-1205-SOEQ9-SLJLR,7/15/2024,DESARROLLO_DEL_CULTIVO,"FERTILIZACION,CONTROL_DE_PLAGAS",SI,,,,DIAGNOSTICO_VISUAL_TABLAS_REFERENCIA,,SI,1,CONTROL,GUSANO_COGOLLERO,,,MONITOREO,NO,,,,,,,3,INSUM-2024-1002-1205-SOEQ9-SLJLR,,FERTILIZANTE,QUIMICO,MAX-FOL,,20,30,10,,_,0.5,L_HA,FOLIAR,
50341,RPARC-2024-0830-0239-QJRXC-4LUTY,BITAG-2024-0830-0429-92CMO-FJYKB,MODULO,OAXACA,2024,Primavera_Verano,TEMPORAL,CULTV-2024-0926-0224-ENE9R-GXMXJ,TESTIGO,INSUM-2024-0927-0538-V1NFJ-VJFOW,7/25/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,DIAGNOSTICO_VISUAL_TABLAS_REFERENCIA,,SI,,,,,,,,,,,,,,3,INSUM-2024-0927-0538-V1NFJ-VJFOW,,FERTILIZANTE,QUIMICO,MAX-FOL,,20,30,10,,_,1,PIEZAS_HA,FOLIAR,
50341,RPARC-2024-0830-0239-QJRXC-4LUTY,BITAG-2024-0830-0429-92CMO-FJYKB,MODULO,OAXACA,2024,Primavera_Verano,TEMPORAL,CULTV-2024-0830-0433-KKPF4-9HVKL,INNOVACION,INSUM-2024-0927-0733-LMW73-FIYKE,7/25/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,DIAGNOSTICO_VISUAL_TABLAS_REFERENCIA,,SI,,,,,,,,,,,,,,3,INSUM-2024-0927-0733-LMW73-FIYKE,,FERTILIZANTE,QUIMICO,MAX-FOL,,20,30,10,,_,1,PIEZAS_HA,FOLIAR,
45290,RPARC-2024-0830-0404-UMTBT-KP0LI,BITAG-2024-0830-0410-C8V7U-YHPST,AE,OAXACA,2024,Primavera_Verano,TEMPORAL,CULTV-2024-0830-0417-HD7MX-5VQUQ,INNOVACION,INSUM-2024-1225-0636-VYJDK-0LIZI,8/18/2024,DESARROLLO_DEL_CULTIVO,FERTILIZACION,SI,,,,NINGUNA,,SI,,,,,,,,,,,,,,3,INSUM-2024-1225-0636-VYJDK-0LIZI,,FERTILIZANTE,QUIMICO,MAX-FOL,,20,30,10,,_,1,L_HA,FOLIAR,
